"","source_country","source_country_code","target_country_code","target_country","z","distance","m_levenshtein_distance","cult_dist","gdp_ratio"
"2029","Singapore","SG","SG","Singapore",0.0529622471106147,0,0,"0",0
"2030","Singapore","SG","SI","Slovenia",0.00140051744974935,15784.395,100.94,"85.43419",63.7971897053851
"2031","Singapore","SG","ZA","South Africa",0.00146159920768234,14519.163,100.29,"67.49815",84.2367344675229
"2032","Singapore","SG","ES","Spain",0.01830707544906,18171.46,98.66,"85.8487",59.8720284013148
"2033","Singapore","SG","SE","Sweden",0.00314571053354916,15571.257,100.88,"82.0975",45.4069904970386
"2034","Singapore","SG","CH","Switzerland",0.0081805925803116,16612.033,99.27,"82.99397",30.8447138255819
"2035","Singapore","SG","TH","Thailand",0.0437999834206657,2129.0947,100.16,"58.58327",80.9878805625767
"2036","Singapore","SG","TR","Turkey",0.00385687671519758,12992.503,101.84,"79.31583",76.8019418578697
"2037","Singapore","SG","UA","Ukraine",7.85336887709914e-05,13875.784,97.08,"76.23278",89.5298062804096
"2038","Singapore","SG","AE","United Arab Emirates",0.0009162263689949,9543.943,100.92,"54.63651",18.2317894737107
"2039","Singapore","SG","GB","United Kingdom",0.0470678574700808,17672.38,101.27,"85.64462",51.9568529074422
"2040","Singapore","SG","US","United States",0.0497903586808085,24614.32,101.27,"88.52683",33.993155627492
"2041","Slovenia","SI","AU","Australia",0.00883067622829372,22944.037,90.46,"91.2524",16.8760521712673
"2042","Slovenia","SI","AT","Austria",0.0343151780951816,342.218,88.95,"91.14823",19.6461546985933
"2043","Slovenia","SI","BE","Belgium",0.0134534463343804,1471.7769,91.99,"60.00833",15.2429215565769
"2044","Slovenia","SI","BR","Brazil",0.00468203638949801,15365.323,93.72,"34.19064",17.066297628571
"2045","Slovenia","SI","BG","Bulgaria",0.00266698275351153,1472.8364,40.24,"21.44761",16.1251207412028
"2046","Slovenia","SI","CA","Canada",0.00646002489183903,10501.486,90.46,"80.7589",17.029960663907
"2047","Slovenia","SI","CL","Chile",0.000474130267290938,20521.254,90.68,"12.84523",9.20299320401363
"2048","Slovenia","SI","CO","Colombia",0.000296331417056836,15427.5205,90.68,"47.96874",20.0638491567833
"2049","Slovenia","SI","HR","Croatia",0.114265394417116,350.0373,28.36,"23.34524",10.5751978257785
"2050","Slovenia","SI","CZ","Czech Republic",0.0211580631778581,656.0474,35.68,"55.93747",0.537409953713394
"2051","Slovenia","SI","DK","Denmark",0.0110827949979257,1829.7003,92.23,"96.18732",18.0680624235891
"2052","Slovenia","SI","EE","Estonia",0.000592662834113673,2476.235,97.11,"54.35991",3.64523907141173
"2053","Slovenia","SI","FI","Finland",0.00278551532033426,3534.5237,97.69,NA,12.1049174869606
"2054","Slovenia","SI","FR","France",0.0613406033307651,1581.9601,90.51,"50.24938",10.7351603969541
"2055","Slovenia","SI","DE","Germany",0.0607479404966515,1045.4313,88.95,"75.05997",19.138236508167
"2056","Slovenia","SI","GR","Greece",0.00936407277899603,1828.2576,96.98,"46.95743",4.93642387459973
"2057","Slovenia","SI","HK","Hong Kong",0.00112605938481598,14328.129,99.72,"70.2709",30.3535092832289
"2058","Slovenia","SI","HU","Hungary",0.0213951283115036,583.57935,93.93,"90.72486",6.33385789141941
"2059","Slovenia","SI","IS","Iceland",0.00438570497244118,4708.327,94.63,"65.53625",16.1196300640193
"2060","Slovenia","SI","IN","India",0.000888994251170509,10688.924,91.09,"64.42049",29.3148321809227
"2061","Slovenia","SI","ID","Indonesia",0.00752681799324364,18041.047,99.53,"50.46781",23.4954596513359
"2062","Slovenia","SI","IE","Ireland",0.0106086647306347,2964.9792,90.46,"94.3822",22.7061946126714
"2063","Slovenia","SI","IL","Israel",0.00171872221892965,3825.7234,100.26,"70.18547",3.94735428372961
"2064","Slovenia","SI","IT","Italy",0.114798790967818,826.34515,88.61,"74.91328",5.73161375589838
"2065","Slovenia","SI","JP","Japan",0.00806021454394595,14731.63,102.19,"80.26207",7.8097739981609
"2066","Slovenia","SI","KR","Korea, Republic of",0.00136312451846145,13978.933,96.1,"24.71841",NA
"2067","Slovenia","SI","MY","Malaysia",0.00213358620280922,16126.986,97.64,"68.9565",5.22463113625679
"2068","Slovenia","SI","MT","Malta",0.00989746932969834,1827.9602,97.94,"45.79301",0.0487836651851754
"2069","Slovenia","SI","MX","Mexico",0.00444497125585255,16154.682,90.68,"51.42956",15.5319458704173
"2070","Slovenia","SI","MA","Morocco",0.00414863983879571,3979.755,99.58,"39.50949",27.1520826633812
"2071","Slovenia","SI","NL","Netherlands",0.0224619214129082,1558.182,90.92,"71.74957",21.3860862685216
"2072","Slovenia","SI","NZ","New Zealand",0.00373377585491614,29257.092,90.46,"90.26073",7.7664837287529
"2073","Slovenia","SI","NO","Norway",0.00450423753926391,3310.826,88.92,"70.20684",42.1602899961809
"2074","Slovenia","SI","PE","Peru",0.000474130267290938,17287.418,90.68,"26.45751",21.7170180421197
"2075","Slovenia","SI","PH","Philippines",0.00242991761986606,16455.525,99.76,"67.19375",27.7824568645334
"2076","Slovenia","SI","PL","Poland",0.00663782374207313,1141.3789,46.38,"56.10704",6.30497853666672
"2077","Slovenia","SI","PT","Portugal",0.0358561014638772,3205.4653,93.72,"21.54066",1.89706437507537
"2078","Slovenia","SI","RO","Romania",0.00213358620280922,1240.1759,89.32,"30.04996",12.7608608312559
"2079","Slovenia","SI","RU","Russian Federation",0.00248918390327743,8212.115,57.78,"31.08054",5.22793797318543
"2080","Slovenia","SI","SG","Singapore",0.00154092336869555,15784.395,100.94,"85.43419",63.7971897053851
"2081","Slovenia","SI","SI","Slovenia",0.0402418064363184,0,0,"0",0
"2082","Slovenia","SI","ZA","South Africa",0.00112605938481598,13447.698,100.99,NA,20.4395447621378
"2083","Slovenia","SI","ES","Spain",0.0903810822023351,2538.64,90.68,"36.12478",3.92516130407029
"2084","Slovenia","SI","SE","Sweden",0.00699342144254134,2885.0005,91.61,"84.92938",18.3901992083465
"2085","Slovenia","SI","CH","Switzerland",0.00728975285959817,842.2341,87.09,"80.93825",32.9524758798032
"2086","Slovenia","SI","TH","Thailand",0.00723048657618681,14000.414,100.44,"29.98333",17.1906908571916
"2087","Slovenia","SI","TR","Turkey",0.0103123333135779,2952.7683,98.89,"28.4605",13.0047521524846
"2088","Slovenia","SI","UA","Ukraine",0.000770461684347775,2000.4308,52.49,"46.78008",25.7326165750244
"2089","Slovenia","SI","AE","United Arab Emirates",0.00349671072127067,6800.74,98.99,"40.98825",45.5654002316745
"2090","Slovenia","SI","GB","United Kingdom",0.063414923250163,2580.2732,90.46,"100.7869",11.8403367979429
"2091","Slovenia","SI","US","United States",0.0730160611628045,13654.734,90.46,"93.11283",29.8040340778931
"2092","South Africa","ZA","AU","Australia",0.0200339104051401,16461.186,99.52,"28.3196",37.3155969334051
"2093","South Africa","ZA","AT","Austria",0.00595663037658397,13754.124,97.7,"47.3392",40.0856994607311
"2094","South Africa","ZA","BE","Belgium",0.00747367481706229,14492.153,102.45,"49.61855",35.6824663187147
"2095","South Africa","ZA","BR","Brazil",0.00609048723897912,13020.133,100.66,"45.32108",3.37324713356679
"2096","South Africa","ZA","BG","Bulgaria",0.000245404247724433,12744.355,99.08,"59.08469",4.31442402093498
"2097","South Africa","ZA","CA","Canada",0.00872300553275031,23165.062,99.52,"21.14237",37.4695054260447
"2098","South Africa","ZA","CL","Chile",0.00109316437622702,14212.043,99.57,"67.48333",11.2365515581241
"2099","South Africa","ZA","CO","Colombia",0.00104854542209531,17906.635,99.57,"63.16645",0.375695605354426
"2100","South Africa","ZA","HR","Croatia",0.0124263787256827,13127.102,101.64,"55.58777",9.86434693635928
"2101","South Africa","ZA","CZ","Czech Republic",0.00745136533999643,14085.357,101.2,"34.55431",20.9769547158512
"2102","South Africa","ZA","DK","Denmark",0.00412725325718365,15276.4795,97.69,"62.66578",38.5076071857269
"2103","South Africa","ZA","EE","Estonia",0.000200785293592718,15583.031,101.67,"36.27671",16.794305690726
"2104","South Africa","ZA","FI","Finland",0.000780831697305015,16721.523,100.32,"41.58125",32.5444622490984
"2105","South Africa","ZA","FR","France",0.067508477601285,13857.935,100.76,"46.54031",31.1747051590919
"2106","South Africa","ZA","DE","Germany",0.0295600571122613,14429.107,97.7,"21.56386",39.5777812703047
"2107","South Africa","ZA","GR","Greece",0.00990540781724076,11947.378,101.39,"70.89429",15.503120887538
"2108","South Africa","ZA","HK","Hong Kong",0.00428341959664465,17895.91,100.26,"48.95917",50.7930540453667
"2109","South Africa","ZA","HU","Hungary",0.00481884704622524,13562.958,98.7,"44.13615",14.1056868707184
"2110","South Africa","ZA","IS","Iceland",0.00185168659646618,17786.064,95.88,"56.53318",36.559174826157
"2111","South Africa","ZA","IN","India",0.00319025522041763,13396.495,99.42,"34.68429",8.87528741878491
"2112","South Africa","ZA","ID","Indonesia",0.00704979475281099,16415.068,98.93,"61.0901",3.05591488919817
"2113","South Africa","ZA","IE","Ireland",0.0103069784044262,15523.366,99.52,"26.21069",43.1457393748092
"2114","South Africa","ZA","IL","Israel",0.00691593789041585,10864.799,97.8,"51.93265",24.3868990458674
"2115","South Africa","ZA","IT","Italy",0.0750713903266107,12748.692,100.11,"29.10326",26.1711585180362
"2116","South Africa","ZA","JP","Japan",0.00620203462430841,21662.67,100.07,"57.08765",28.2493187602987
"2117","South Africa","ZA","KR","Korea, Republic of",0.00180706764233446,20782.906,99.33,"64.82284",NA
"2118","South Africa","ZA","MY","Malaysia",0.00151704444047832,15637.77,97.52,"69.88562",15.214913625881
"2119","South Africa","ZA","MT","Malta",0.00118240228449045,11659.288,98.41,"50.49752",20.4883284273229
"2120","South Africa","ZA","MX","Mexico",0.00211940032125647,23753.176,99.57,"58.08614",4.90759889172046
"2121","South Africa","ZA","MA","Morocco",0.00232018561484919,12064.778,100.57,"50.02",6.71253790124346
"2122","South Africa","ZA","NL","Netherlands",0.026949848295556,14743.352,100.69,"52.56425",41.8256310306594
"2123","South Africa","ZA","NZ","New Zealand",0.00653667678029627,18762.4,99.52,"30.82207",28.2060284908907
"2124","South Africa","ZA","NO","Norway",0.00238711404604676,16681.645,99.79,"58.01724",62.5998347583186
"2125","South Africa","ZA","PE","Peru",0.000892379082634303,16821.787,99.57,"67.16398",1.27747327998191
"2126","South Africa","ZA","PH","Philippines",0.00149473496341246,18296.633,103.25,"56.0357",7.34291210239559
"2127","South Africa","ZA","PL","Poland",0.00182937711940032,14415.05,100.29,"48.19751",14.1345662254711
"2128","South Africa","ZA","PT","Portugal",0.00934767089059432,13326.13,100.66,"75.42546",18.5424803870624
"2129","South Africa","ZA","RO","Romania",0.000178475816526861,13319.471,99.11,"70.90839",7.67868393088192
"2130","South Africa","ZA","RU","Russian Federation",0.00142780653221488,18932.658,101.68,"73.87151",15.2116067889523
"2131","South Africa","ZA","SG","Singapore",0.00191861502766375,14519.163,100.29,"67.49815",84.2367344675229
"2132","South Africa","ZA","SI","Slovenia",0.00140549705514903,13447.698,100.99,"73.38256",20.4395447621378
"2133","South Africa","ZA","ZA","South Africa",0.365853114402998,0,0,"0",0
"2134","South Africa","ZA","ES","Spain",0.0359405675530966,13045.102,99.57,"45.49725",24.3647060662081
"2135","South Africa","ZA","SE","Sweden",0.0027886846332322,16259.5,100.27,"64.21838",38.8297439704843
"2136","South Africa","ZA","CH","Switzerland",0.00568891665179368,13735.014,100.69,"19.07878",53.392020641941
"2137","South Africa","ZA","TH","Thailand",0.00912457611993575,15204.863,97.78,"57.58472",3.24885390494614
"2138","South Africa","ZA","TR","Turkey",0.0105077636980189,12197.838,99.25,"51.89412",7.43479260965317
"2139","South Africa","ZA","UA","Ukraine",0.000356951633053721,13794.111,99.86,"29.83865",5.29307181288667
"2140","South Africa","ZA","AE","United Arab Emirates",0.00290023201856148,10718.789,99.04,"48.38771",66.0049449938122
"2141","South Africa","ZA","GB","United Kingdom",0.0719257540603248,15491.614,99.52,"31.257",32.2798815600807
"2142","South Africa","ZA","US","United States",0.0928074245939675,23272.32,99.52,"27.69477",50.2435788400308
"2143","Spain","ES","AU","Australia",0.00380134208391712,25280.752,92.25,"59.56509",12.950890867197
"2144","Spain","ES","AT","Austria",0.00561905464198805,2469.1064,93.57,"61.29437",15.720993394523
"2145","Spain","ES","BE","Belgium",0.0125396357200796,2088.5652,93.6,"29.12044",11.3177602525067
"2146","Spain","ES","BR","Brazil",0.00436545977435292,12839.575,67.96,"21.49418",20.9914589326413
"2147","Spain","ES","BG","Bulgaria",0.000436914681808126,3777.2168,93.8,"24.79919",20.0502820452731
"2148","Spain","ES","CA","Canada",0.00484108841530861,10238.194,92.25,"52.04805",13.1047993598367
"2149","Spain","ES","CL","Chile",0.00126465599882015,18006.559,0,"31.87475",13.1281545080839
"2150","Spain","ES","CO","Colombia",0.00131074404542438,13089.853,0,"45.43127",23.9890104608536
"2151","Spain","ES","HR","Croatia",0.0141066293046236,2636.0117,91.74,"24.8998",14.5003591298488
"2152","Spain","ES","CZ","Czech Republic",0.00627166138190399,2874.809,90.16,"26.1916",3.38775135035689
"2153","Spain","ES","DK","Denmark",0.00884890494801268,3349.2148,91.72,"81.82298",14.1429011195188
"2154","Spain","ES","EE","Estonia",0.000711599439569353,4577.098,96.74,"34.49638",7.57040037548201
"2155","Spain","ES","FI","Finland",0.00201496939753705,5361.3315,98.91,"41.29165",8.17975618289033
"2156","Spain","ES","FR","France",0.0904708354841088,1288.9191,84.03,"22.84732",6.80999909288382
"2157","Spain","ES","DE","Germany",0.0340535358749355,2580.3196,93.57,"41.91658",15.2130752040967
"2158","Spain","ES","GR","Greece",0.00714917778924858,3651.141,94.12,"34.14674",8.86158517867001
"2159","Spain","ES","HK","Hong Kong",0.000752156920581078,16865.033,99.38,"65.35289",26.4283479791586
"2160","Spain","ES","HU","Hungary",0.00793083105965637,3122.218,101.97,"55.62374",10.2590191954897
"2161","Spain","ES","IS","Iceland",0.00290170341420249,4800.516,93.81,"55.9464",12.194468759949
"2162","Spain","ES","IN","India",0.000564117690435809,13088.588,92.95,"52.1632",33.239993484993
"2163","Spain","ES","ID","Indonesia",0.00245557112307352,20518.559,98.01,"57.18391",27.4206209554062
"2164","Spain","ES","IE","Ireland",0.0105357274537276,2519.061,92.25,"66.92533",18.7810333086011
"2165","Spain","ES","IL","Israel",0.00156515006267974,5622.997,98.16,"44.66542",0.022192979659323
"2166","Spain","ES","IT","Italy",0.0755180296438316,2064.115,58.31,"39.73663",1.8064524518281
"2167","Spain","ES","JP","Japan",0.0108399085613155,17054.578,100.96,"53.65631",3.88461269409061
"2168","Spain","ES","KR","Korea, Republic of",0.000785340314136126,16364.072,102.11,"33.28663",NA
"2169","Spain","ES","MY","Malaysia",0.000671041958557628,18590.56,98.05,"73.47108",9.14979244032708
"2170","Spain","ES","MT","Malta",0.00158727232504978,2479.68,95.79,"13.78405",3.87637763888511
"2171","Spain","ES","MX","Mexico",0.00444288769264803,14728.771,0,"41.97618",19.4571071744876
"2172","Spain","ES","MA","Morocco",0.0049553867708871,1595.2452,96.74,"35.91657",31.0772439674515
"2173","Spain","ES","NL","Netherlands",0.0165861662119313,2390.629,91.1,"55.45268",17.4609249644513
"2174","Spain","ES","NZ","New Zealand",0.000910699800899639,31620.254,92.25,"60.28267",3.84132242468262
"2175","Spain","ES","NO","Norway",0.00522638448491999,4898.089,95.35,"58.75372",38.2351286921106
"2176","Spain","ES","PE","Peru",0.00129230882678269,14818.281,0,"35.70714",25.64217934619
"2177","Spain","ES","PH","Philippines",0.00080008848904948,18993.717,96.76,"63.07139",31.7076181686036
"2178","Spain","ES","PL","Poland",0.00548816458963203,3424.2183,91.04,"27.11088",10.230139840737
"2179","Spain","ES","PT","Portugal",0.0561463018951405,739.0075,67.96,"32.51154",5.82222567914566
"2180","Spain","ES","RO","Romania",0.00113376594646413,3737.6174,73.71,"39.31921",16.6860221353261
"2181","Spain","ES","RU","Russian Federation",0.00139001548558366,10480.52,95.73,"39.45884",9.15309927725571
"2182","Spain","ES","SG","Singapore",0.000521716687559914,18171.46,98.66,"85.8487",59.8720284013148
"2183","Spain","ES","SI","Slovenia",0.00150800088489049,2538.64,90.68,"36.12478",3.92516130407029
"2184","Spain","ES","ZA","South Africa",0.000848020057517882,13045.102,99.57,"45.49725",24.3647060662081
"2185","Spain","ES","ES","Spain",0.459331907676425,0,0,"0",0
"2186","Spain","ES","SE","Sweden",0.00409999262591254,4545.304,92.63,"75.4586",14.4650379042762
"2187","Spain","ES","CH","Switzerland",0.00539598849642357,1861.3584,95.06,"48.8467",29.027314575733
"2188","Spain","ES","TH","Thailand",0.00239842194528427,16473.635,96.71,"39.47151",21.1158521612619
"2189","Spain","ES","TR","Turkey",0.00347688223582332,5180.079,98.65,"16.94107",16.9299134565549
"2190","Spain","ES","UA","Ukraine",0.000335520979278814,4537.9736,90.91,"16.15586",29.6577778790947
"2191","Spain","ES","AE","United Arab Emirates",0.000377921982154708,8842.497,98.49,"38.46258",41.6402389276042
"2192","Spain","ES","GB","United Kingdom",0.0448621045645601,2639.666,92.25,"71.44928",7.91517549387265
"2193","Spain","ES","US","United States",0.0449616547452253,12441.398,92.25,"62.36185",25.8788727738228
"2194","Sweden","SE","AU","Australia",0.0179264297193391,22444.568,66.26,"63.29297",1.51414703707919
"2195","Sweden","SE","AT","Austria",0.00571798946966536,2630.9321,69.35,"88.39117",1.2559554902468
"2196","Sweden","SE","BE","Belgium",0.00570911060402923,2456.8481,72.63,"88.30628",3.14727765176955
"2197","Sweden","SE","BR","Brazil",0.00627735800474131,16815.363,94.2,"81.71903",35.4564968369175
"2198","Sweden","SE","BG","Bulgaria",0.000488337609986948,3581.7153,94.69,"86.96551",34.5153199495493
"2199","Sweden","SE","CA","Canada",0.00808864659451109,8235.478,66.26,"52.10566",1.36023854443953
"2200","Sweden","SE","CL","Chile",0.00138510303923571,21916.396,92.63,"84.2971",27.5931924123601
"2201","Sweden","SE","CO","Colombia",0.00149164942686922,15542.573,92.63,"103.6436",38.4540483651298
"2202","Sweden","SE","HR","Croatia",0.0261660170296643,3172.0317,89.42,"83.86894",28.965397034125
"2203","Sweden","SE","CZ","Czech Republic",0.00923402026157138,2228.98,93.25,"61.7252",17.8527892546331
"2204","Sweden","SE","DK","Denmark",0.0472266863185559,1213.1798,52.92,"18.30301",0.322136784757399
"2205","Sweden","SE","EE","Estonia",0.00154492262068598,916.6627,96.83,"42.28475",22.0354382797582
"2206","Sweden","SE","FI","Finland",0.00489225496550561,831.6683,96.14,"37.53665",6.28528172138587
"2207","Sweden","SE","FR","France",0.0858941461638861,3262.8064,94.85,"77.85885",7.65503881139238
"2208","Sweden","SE","DE","Germany",0.0486561836859723,2094.0156,69.35,"71.05631",0.748037299820463
"2209","Sweden","SE","GR","Greece",0.00906532181448498,4334.6753,97.06,"108.3051",23.3266230829462
"2210","Sweden","SE","HK","Hong Kong",0.00289451019737718,13114.036,99.06,"78.6702",11.9633100748824
"2211","Sweden","SE","HU","Hungary",0.0118266490273203,2697.2344,97.73,"100.02",24.7240570997659
"2212","Sweden","SE","IS","Iceland",0.00780452289415504,2917.171,69.82,"24.24871",2.27056914432721
"2213","Sweden","SE","IN","India",0.00153604375504985,10718.236,92.09,"73.25981",47.7050313892692
"2214","Sweden","SE","ID","Indonesia",0.00800873680378595,17367.95,99.27,"86.60254",41.8856588596824
"2215","Sweden","SE","IE","Ireland",0.00452822147442443,2894.6934,66.26,"63.36403",4.31599540432493
"2216","Sweden","SE","IL","Israel",0.00511422660640877,5864.4487,96.92,"71.28114",14.4428449246169
"2217","Sweden","SE","IT","Italy",0.0808864659451109,3677.2737,92.48,"82.01829",12.6585854524481
"2218","Sweden","SE","JP","Japan",0.0186900121640459,12616.274,101.04,"114.9913",10.5804252101856
"2219","Sweden","SE","KR","Korea, Republic of",0.00293002565992169,12010.169,101.59,"89.1179",NA
"2220","Sweden","SE","MY","Malaysia",0.00216644321521482,15606.7705,100.32,"97.09789",23.6148303446033
"2221","Sweden","SE","MT","Malta",0.00364921377644792,4712.489,100.19,"83.79737",18.3414155431613
"2222","Sweden","SE","MX","Mexico",0.0073517007467126,14671.149,92.63,"105.2901",33.9221450787638
"2223","Sweden","SE","MA","Morocco",0.00269029628774628,6137.4824,97.77,"86.38287",45.5422818717277
"2224","Sweden","SE","NL","Netherlands",0.0212560043328864,2155.255,68.5,"28.05352",2.9958870601751
"2225","Sweden","SE","NZ","New Zealand",0.00539835030676481,27588.795,66.26,"57.91373",10.6237154795936
"2226","Sweden","SE","NO","Norway",0.0167810560522788,426.8631,48.23,"21.30728",23.7700907878344
"2227","Sweden","SE","PE","Peru",0.000816855638523622,17777.572,92.63,"94.05849",40.1072172504662
"2228","Sweden","SE","PH","Philippines",0.00269029628774628,15220.384,101.13,"95.89577",46.1726560728798
"2229","Sweden","SE","PL","Poland",0.010965399060616,1844.74,97.63,"95.22079",24.6951777450132
"2230","Sweden","SE","PT","Portugal",0.0212027311390697,4900.676,94.2,"96.23409",20.2872635834219
"2231","Sweden","SE","RO","Romania",0.00120752572651318,3004.3293,93.11,"101.2522",31.1510600396023
"2232","Sweden","SE","RU","Russian Federation",0.00210429115576194,6077.3296,96.35,"100.9208",23.6181371815319
"2233","Sweden","SE","SG","Singapore",0.00193559270867554,15571.257,100.88,"82.0975",45.4069904970386
"2234","Sweden","SE","SI","Slovenia",0.00150940715814148,2885.0005,91.61,"84.92938",18.3901992083465
"2235","Sweden","SE","ZA","South Africa",0.00607314409511041,16259.5,100.27,"64.21838",38.8297439704843
"2236","Sweden","SE","ES","Spain",0.0921004732435384,4545.304,92.63,"75.4586",14.4650379042762
"2237","Sweden","SE","SE","Sweden",0.103989274330312,0,0,"0",0
"2238","Sweden","SE","CH","Switzerland",0.00586005131984338,2914.517,72.59,"71.30218",14.5622766714568
"2239","Sweden","SE","TH","Thailand",0.00770685537215765,13534.138,100.54,"75.86831",35.5808900655381
"2240","Sweden","SE","TR","Turkey",0.00627735800474131,4580.2744,101.13,"84.36231",31.3949513608311
"2241","Sweden","SE","UA","Ukraine",0.00128743551723832,2818.5396,92.33,"65.69475",44.1228157833709
"2242","Sweden","SE","AE","United Arab Emirates",0.00285011586919655,8053.438,97.84,"83.00893",27.175201023328
"2243","Sweden","SE","GB","United Kingdom",0.0537348948298365,2377.1194,66.26,"64.00781",6.54986241040355
"2244","Sweden","SE","US","United States",0.149768705550179,12070.573,66.26,"63.39558",11.4138348695466
"2245","Switzerland","CH","AU","Australia",0.0169686207358237,23772.586,73.66,"24.85961",16.0764237085359
"2246","Switzerland","CH","AT","Austria",0.0138539486572381,642.0141,50.86,"30.38091",13.30632118121
"2247","Switzerland","CH","BE","Belgium",0.00853363775377178,794.1344,69.25,"50.6162",17.7095543232263
"2248","Switzerland","CH","BR","Brazil",0.0070749564861989,14686.257,93,"53.75872",50.0187735083742
"2249","Switzerland","CH","BG","Bulgaria",0.000560218167980889,2306.566,89.98,"66.09841",49.077596621006
"2250","Switzerland","CH","CA","Canada",0.0178882241436413,9963.758,73.66,"24.35159",15.9225152158963
"2251","Switzerland","CH","CL","Chile",0.00160666342515274,19858.23,95.06,"73.57989",42.1554690838169
"2252","Switzerland","CH","CO","Colombia",0.0024311354459548,14593.374,95.06,"68.07349",53.0163250365866
"2253","Switzerland","CH","HR","Croatia",0.0150554228413984,1110.5889,88.76,"64.26508",43.5276737055817
"2254","Switzerland","CH","CZ","Czech Republic",0.00670147770754498,1014.6174,89.6,"31.33688",32.4150659260898
"2255","Switzerland","CH","DK","Denmark",0.015675538549352,1713.0708,77.53,"66.58078",14.8844134562141
"2256","Switzerland","CH","EE","Estonia",0.00108167910421467,2770.3794,93.65,"41.27953",36.597714951215
"2257","Switzerland","CH","FI","Finland",0.00341063639374529,3677.1306,94,"44.30576",20.8475583928426
"2258","Switzerland","CH","FR","France",0.136622765293251,747.7181,93.81,"51.7494",22.2173154828491
"2259","Switzerland","CH","DE","Germany",0.0780324010457406,821.1656,50.86,"8.185352",13.8142393716363
"2260","Switzerland","CH","GR","Greece",0.0117117307570344,2553.1384,94.37,"69.64194",37.888899754403
"2261","Switzerland","CH","HK","Hong Kong",0.00205765666730088,15039.076,100.43,"63.36403",2.59896659657431
"2262","Switzerland","CH","HU","Hungary",0.00730749987668153,1377.6764,96.59,"34.46738",39.2863337712227
"2263","Switzerland","CH","IS","Iceland",0.00756470696009414,4177.9766,80.08,"61.18823",16.832845815784
"2264","Switzerland","CH","IN","India",0.00122966126179453,11518.208,94.78,"52.62129",62.2673080607259
"2265","Switzerland","CH","ID","Indonesia",0.00814606543630073,18839.936,100.3,"74.35052",56.4479355311392
"2266","Switzerland","CH","IE","Ireland",0.00910442607586552,2220.5215,73.66,"23.93742",10.2462812671318
"2267","Switzerland","CH","IL","Israel",0.00682831955689914,4597.2715,100.6,"41.17038",29.0051215960736
"2268","Switzerland","CH","IT","Italy",0.126042041026291,1043.8406,91.03,"24.67793",27.2208621239049
"2269","Switzerland","CH","JP","Japan",0.016485917031337,15224.282,100.87,"51.62364",25.1427018816423
"2270","Switzerland","CH","KR","Korea, Republic of",0.00205060989789231,14515.031,104.52,"69.75672",NA
"2271","Switzerland","CH","MY","Malaysia",0.00136707326526154,16933.85,99.4,"86.87923",38.17710701606
"2272","Switzerland","CH","MT","Malta",0.00195195512617241,2112.015,102.16,"50.37857",32.9036922146181
"2273","Switzerland","CH","MX","Mexico",0.00424920195336448,15392.176,95.06,"65.03845",48.4844217502206
"2274","Switzerland","CH","MA","Morocco",0.00407655610285465,3410.3215,98.91,"59.44746",60.1045585431845
"2275","Switzerland","CH","NL","Netherlands",0.0275704853110092,1010.48474,69.51,"57.62812",11.5663896112816
"2276","Switzerland","CH","NZ","New Zealand",0.00592985645730715,30019.016,73.66,"22.13594",25.1859921510503
"2277","Switzerland","CH","NO","Norway",0.00657463585819081,3316.0261,68.29,"62.59393",9.20781411637763
"2278","Switzerland","CH","PE","Peru",0.0011768104912303,16481.615,95.06,"72.31182",54.6694939219229
"2279","Switzerland","CH","PH","Philippines",0.00166303758042126,17172.863,100.44,"71.61005",60.7349327443366
"2280","Switzerland","CH","PL","Poland",0.00371364747831357,1563.3501,93.78,"49.80964",39.25745441647
"2281","Switzerland","CH","PT","Portugal",0.0283702936388813,2459.1265,93,"78.47929",34.8495402548786
"2282","Switzerland","CH","RO","Romania",0.00107815571951039,2070.4165,90.98,"79.92496",45.7133367110591
"2283","Switzerland","CH","RU","Russian Federation",0.00230077021189636,8658.597,92.5,"82.7466",38.1804138529887
"2284","Switzerland","CH","SG","Singapore",0.00229724682719207,16612.033,99.27,"82.99397",30.8447138255819
"2285","Switzerland","CH","SI","Slovenia",0.00193081481794671,842.2341,87.09,"80.93825",32.9524758798032
"2286","Switzerland","CH","ZA","South Africa",0.00612364261604268,13735.014,100.69,"19.07878",53.392020641941
"2287","Switzerland","CH","ES","Spain",0.07720088225553,1861.3584,95.06,"48.8467",29.027314575733
"2288","Switzerland","CH","SE","Sweden",0.0106511919610455,2914.517,72.59,"71.30218",14.5622766714568
"2289","Switzerland","CH","CH","Switzerland",0.0789097238371069,0,0,"0",0
"2290","Switzerland","CH","TH","Thailand",0.00693754448273189,14805.385,100.38,"67.34983",50.1431667369949
"2291","Switzerland","CH","TR","Turkey",0.00712076048735457,3788.5945,100.13,"57.78408",45.9572280322878
"2292","Switzerland","CH","UA","Ukraine",0.00103939848776329,2772.2915,95.35,"34.97765",58.6850924548277
"2293","Switzerland","CH","AE","United Arab Emirates",0.00106053879598898,7629.3364,98.85,"60.08728",12.6129243518712
"2294","Switzerland","CH","GB","United Kingdom",0.0537915142802782,1918.9907,73.66,"31.41656",21.1121390818603
"2295","Switzerland","CH","US","United States",0.100550352690809,12921.71,73.66,"27.80288",3.14844180191017
